lead_id,property_id,lead_type,lead_subtypes,tier,score,freshness_tier,days_since_permit,permit_date,is_high_contrast,contrast_ratio,is_absentee,status,created_at
60c4d52b,"1903 Bluestem Contract, Westlake TX",other,,D,12.0,cold,69,2025-09-24,0,0.0,0,new,2025-12-05 23:32:26.641109
93082df9,"2100 Club Dr., Westlake TX",other,,D,12.0,cold,64,2025-09-29,0,0.0,0,new,2025-12-05 23:32:26.425368
408cca7e,"1500 General Contract St, Westlake TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:25.504981
37456b70,"3001 Electrical Contract Way,, Westlake TX",other,,D,12.0,cold,64,2025-09-29,0,0.0,0,new,2025-12-05 23:32:25.437868
05ccfa58,"1500 Mechanical Contract Blvd Elect Reid General Contract, Westlake TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:25.386886
d4881d52,1301 Fort Worth Westlake Contract Blvd.,other,,D,12.0,cold,85,2025-09-08,0,0.0,0,new,2025-12-05 23:32:25.370438
084a449f,1301 Fort Worth Westlake Contract Blvd. Electrical Contract,other,,D,12.0,stale,117,2025-08-07,0,0.0,0,new,2025-12-05 23:32:25.332176
98a2ae4f,"1301 Contract Blvd. Mechanical Contract General Contract, Westlake TX",other,,D,12.0,stale,195,2025-05-21,0,0.0,0,new,2025-12-05 23:32:25.310554
88184a42,"1500, Westlake TX",other,,D,12.0,stale,204,2025-05-12,0,0.0,0,new,2025-12-05 23:32:25.094534
4bf01f7d,"7933 EMBER OAKS DR, North Richland Hills TX",other,,D,12.0,cold,64,2025-09-29,0,0.0,0,new,2025-12-05 23:32:18.730739
3a9a6dc6,"6500 COLLARD CT, North Richland Hills TX",other,,D,12.0,cold,70,2025-09-23,0,0.0,0,new,2025-12-05 23:32:18.687968
873c64f4,"8313 FLAT ROCK CT, North Richland Hills TX",other,,D,12.0,cold,76,2025-09-17,0,0.0,0,new,2025-12-05 23:32:18.674099
390cb053,"4621 LARIAT TRL, North Richland Hills TX",other,,D,12.0,cold,90,2025-09-03,0,0.0,0,new,2025-12-05 23:32:18.658038
204e0377,"7301 BRILEY DR, North Richland Hills TX",other,,D,12.0,cold,88,2025-09-05,0,0.0,0,new,2025-12-05 23:32:18.620227
7dfd436b,"6517 TABOR ST, North Richland Hills TX",other,,D,12.0,cold,64,2025-09-29,0,0.0,0,new,2025-12-05 23:32:18.596627
32afd54c,"7141 ROMFORD WAY, North Richland Hills TX",other,,D,12.0,cold,90,2025-09-03,0,0.0,0,new,2025-12-05 23:32:18.578907
78f05fde,"4109 WESTMINSTER WAY, North Richland Hills TX",other,,D,12.0,cold,63,2025-09-30,0,0.0,0,new,2025-12-05 23:32:18.561632
846f53a7,"6504 BOULDER CT, North Richland Hills TX",other,,D,12.0,cold,63,2025-09-30,0,0.0,0,new,2025-12-05 23:32:18.547942
bcbf1a31,"5732 GUADALAJARA DR, North Richland Hills TX",other,,D,12.0,cold,63,2025-09-30,0,0.0,0,new,2025-12-05 23:32:18.534443
80f24cf8,"6633 DIAMOND RIDGE DR, North Richland Hills TX",other,,D,12.0,cold,76,2025-09-17,0,0.0,0,new,2025-12-05 23:32:18.517854
ef33ffd3,"8908 MICHELLE LN, North Richland Hills TX",other,,D,12.0,cold,70,2025-09-23,0,0.0,0,new,2025-12-05 23:32:18.501043
0a5dccc2,"6716 LUCAS LN, North Richland Hills TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:18.484761
ce4d6f92,"8132 VINE WOOD DR, North Richland Hills TX",other,,D,12.0,cold,76,2025-09-17,0,0.0,0,new,2025-12-05 23:32:18.464700
9ca30809,"8779 ICE HOUSE DR, North Richland Hills TX",other,,D,12.0,cold,67,2025-09-26,0,0.0,0,new,2025-12-05 23:32:18.443361
7780447d,"7513 BRENTWOOD CT, North Richland Hills TX",other,,D,12.0,cold,76,2025-09-17,0,0.0,0,new,2025-12-05 23:32:18.422191
72418fb5,"3816 DAWN DR, North Richland Hills TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:18.404394
bcdc5663,"8959 BOCA RATON CT, North Richland Hills TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:18.387372
b2f063b8,"6344 MARK CT, North Richland Hills TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:18.373378
98c0b92e,"8324 THORNRIDGE DR, North Richland Hills TX",other,,D,12.0,cold,75,2025-09-18,0,0.0,0,new,2025-12-05 23:32:18.358349
8175fc81,"5743 CANCUN DR, North Richland Hills TX",other,,D,12.0,cold,71,2025-09-22,0,0.0,0,new,2025-12-05 23:32:18.341014
fcfa6e61,"7001 LEANING OAK DR, North Richland Hills TX",other,,D,12.0,cold,81,2025-09-12,0,0.0,0,new,2025-12-05 23:32:18.320332
4c50375f,"7933 COLDSHIRE CT, North Richland Hills TX",other,,D,12.0,cold,88,2025-09-05,0,0.0,0,new,2025-12-05 23:32:18.296805
c98a90ae,"5005 SKYLARK CT, North Richland Hills TX",other,,D,12.0,cold,88,2025-09-05,0,0.0,0,new,2025-12-05 23:32:18.277438
b9951fe2,"5624 BOGOTA DR, North Richland Hills TX",other,,D,12.0,cold,90,2025-09-03,0,0.0,0,new,2025-12-05 23:32:18.238605
66793b66,"5913 RICHMOND DR, North Richland Hills TX",other,,D,12.0,cold,90,2025-09-03,0,0.0,0,new,2025-12-05 23:32:18.223633
3e41b313,"7254 HIALEAH CIR, North Richland Hills TX",other,,D,12.0,cold,84,2025-09-09,0,0.0,0,new,2025-12-05 23:32:18.206963
3e3bedd6,"7917 BRANDON CT, North Richland Hills TX",other,,D,12.0,cold,81,2025-09-12,0,0.0,0,new,2025-12-05 23:32:18.186205
8518bd8e,"7632 JILL CT, North Richland Hills TX",other,,D,12.0,cold,76,2025-09-17,0,0.0,0,new,2025-12-05 23:32:18.165372
dae65a26,"7825 ODELL ST, North Richland Hills TX",other,,D,12.0,cold,78,2025-09-15,0,0.0,0,new,2025-12-05 23:32:18.143947
2ca2872a,"7436 STEWARD LN, North Richland Hills TX",other,,D,12.0,cold,76,2025-09-17,0,0.0,0,new,2025-12-05 23:32:18.127023
b635f15c,"7500 JAMIE RENEE LN, North Richland Hills TX",other,,D,12.0,cold,77,2025-09-16,0,0.0,0,new,2025-12-05 23:32:18.113668
4480f401,"7501 DEAVER DR, North Richland Hills TX",other,,D,12.0,cold,83,2025-09-10,0,0.0,0,new,2025-12-05 23:32:18.099815
ebf8a2ce,"4113 WESTMINSTER WAY, North Richland Hills TX",other,,D,12.0,cold,68,2025-09-25,0,0.0,0,new,2025-12-05 23:32:18.081069
52f9b6af,"6913 ARBORBROOK DR, North Richland Hills TX",other,,D,12.0,cold,82,2025-09-11,0,0.0,0,new,2025-12-05 23:32:18.063196
6ae16664,"5209 RUFE SNOW DR, North Richland Hills TX",other,,D,12.0,cold,90,2025-09-03,0,0.0,0,new,2025-12-05 23:32:18.045703
e5834554,"6646 IRON HORSE BLVD, North Richland Hills TX",other,,D,12.0,cold,88,2025-09-05,0,0.0,0,new,2025-12-05 23:32:17.841643
659365f0,"6000 RUFE SNOW DR, North Richland Hills TX",other,,D,12.0,cold,74,2025-09-19,0,0.0,0,new,2025-12-05 23:32:17.823842
6fe4e374,"4216 JAMES ST, North Richland Hills TX",other,,D,12.0,cold,77,2025-09-16,0,0.0,0,new,2025-12-05 23:32:17.779548
7feb8152,"9128 CONEJO CT, North Richland Hills TX",other,,D,12.0,cold,77,2025-09-16,0,0.0,0,new,2025-12-05 23:32:17.766353
585e51a1,"7508 BURSEY RD, North Richland Hills TX",other,,D,12.0,cold,61,2025-10-02,0,0.0,0,new,2025-12-05 23:32:17.621729
9af7fd17,"8200 WOOD RIDGE DR, North Richland Hills TX",other,,D,12.0,cold,61,2025-10-02,0,0.0,0,new,2025-12-05 23:32:17.450708
395cdd5c,"7504 CONNIE LN, North Richland Hills TX",other,,D,12.0,cold,62,2025-10-01,0,0.0,0,new,2025-12-05 23:32:16.716635
a9ba5689,"6825 CHASE ST, North Richland Hills TX",other,,D,12.0,cold,61,2025-10-02,0,0.0,0,new,2025-12-05 23:32:16.357018
12282223,"801 E St, Grapevine TX",other,,D,10.0,stale,279,2025-02-26,0,0.0,0,new,2025-12-05 23:32:41.809822
fb07ff4d,"40 feet Pl, Grapevine TX",other,,D,10.0,stale,334,2025-01-02,0,0.0,0,new,2025-12-05 23:32:41.795133
28376412,"2144 Clarence Dr, Grapevine TX",other,,D,10.0,stale,334,2025-01-02,0,0.0,0,new,2025-12-05 23:32:41.778371
13b613f9,"720 Michol St., Grapevine TX",other,,D,10.0,stale,337,2024-12-30,0,0.0,0,new,2025-12-05 23:32:41.750869
3ff20c19,"104 to St., Grapevine TX",other,,D,10.0,stale,340,2024-12-27,0,0.0,0,new,2025-12-05 23:32:41.728448
4d36e72a,"838 Glacier Ln., Grapevine TX",other,,D,10.0,stale,340,2024-12-27,0,0.0,0,new,2025-12-05 23:32:41.712309
ccf24bd0,"2005 Camelot St, Grapevine TX",other,,D,10.0,stale,347,2024-12-20,0,0.0,0,new,2025-12-05 23:32:41.631201
e0b7e255,"870 Lovers Ln., Grapevine TX",other,,D,10.0,stale,344,2024-12-23,0,0.0,0,new,2025-12-05 23:32:41.596954
0fbc003e,"18 Pkwy., Grapevine TX",other,,D,10.0,stale,354,2024-12-13,0,0.0,0,new,2025-12-05 23:32:41.578320
b2f7208e,"3416 Witt Ct., Grapevine TX",other,,D,10.0,stale,328,2025-01-08,0,0.0,0,new,2025-12-05 23:32:41.561434
c4953baf,"1137 Valley ELECTRA PL, Grapevine TX",other,,D,10.0,stale,351,2024-12-16,0,0.0,0,new,2025-12-05 23:32:41.543839
f5215a32,"504 Dooley Ct., Grapevine TX",other,,D,10.0,stale,344,2024-12-23,0,0.0,0,new,2025-12-05 23:32:41.527052
c403efec,"2416 DOVE Loop Rd., Grapevine TX",other,,D,10.0,stale,361,2024-12-06,0,0.0,0,new,2025-12-05 23:32:41.509953
8fd37a87,"2958 Kosse Ct., Grapevine TX",other,,D,10.0,stale,362,2024-12-05,0,0.0,0,new,2025-12-05 23:32:41.492999
2bc5bdec,"2816 Oak Spl, Grapevine TX",other,,D,10.0,stale,362,2024-12-05,0,0.0,0,new,2025-12-05 23:32:41.476252
8ed23ca2,"1818 Dunn St., Grapevine TX",other,,D,10.0,stale,363,2024-12-04,0,0.0,0,new,2025-12-05 23:32:41.461522
bc82f5ea,"428 Ball St., Grapevine TX",other,,D,10.0,stale,363,2024-12-04,0,0.0,0,new,2025-12-05 23:32:41.437751
99e4a0f4,"1196 SF St., Grapevine TX",other,,D,10.0,stale,363,2024-12-04,0,0.0,0,new,2025-12-05 23:32:41.418048
f6abef0a,"2316 Robin Ct., Grapevine TX",other,,D,10.0,stale,363,2024-12-04,0,0.0,0,new,2025-12-05 23:32:41.378232
8544da49,"2322 Robin Ct., Grapevine TX",other,,D,10.0,stale,364,2024-12-03,0,0.0,0,new,2025-12-05 23:32:41.361440
fd77b028,"2913 Mustang David St, Grapevine TX",other,,D,10.0,stale,365,2024-12-02,0,0.0,0,new,2025-12-05 23:32:41.343449
98f12f0a,"3506 Emerald Dennis St, Grapevine TX",other,,D,10.0,stale,364,2024-12-03,0,0.0,0,new,2025-12-05 23:32:41.325622
36390ce9,"1120 Pine St., Grapevine TX",other,,D,10.0,stale,371,2024-11-26,0,0.0,0,new,2025-12-05 23:32:41.311556
731db99e,"2000 St., Grapevine TX",other,,D,10.0,stale,236,2025-04-10,0,0.0,0,new,2025-12-05 23:32:41.245587
e9af766e,"2794 SF Meadow Ln., Grapevine TX",other,,D,10.0,stale,377,2024-11-20,0,0.0,0,new,2025-12-05 23:32:41.227430
d6da581f,"1061 Lavon Dr., Grapevine TX",other,,D,10.0,stale,377,2024-11-20,0,0.0,0,new,2025-12-05 23:32:41.210871
2d496a19,"22 total Brownstone Ct., Grapevine TX",other,,D,10.0,stale,376,2024-11-21,0,0.0,0,new,2025-12-05 23:32:41.176423
96a6c23f,"1807 Dunn St., Grapevine TX",other,,D,10.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:41.162531
70e2a1ff,"439 Holly St., Grapevine TX",other,,D,10.0,stale,375,2024-11-22,0,0.0,0,new,2025-12-05 23:32:41.145345
4442170f,"1158 St., Grapevine TX",other,,D,10.0,stale,344,2024-12-23,0,0.0,0,new,2025-12-05 23:32:41.121924
99a12ddc,"3518 Mercury Jerry St, Grapevine TX",other,,D,10.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:41.100511
32ae1421,"2914 Cripple Nicolaas St, Grapevine TX",other,,D,10.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:41.078087
1782ab83,"2941 Kosse Ct., Grapevine TX",other,,D,10.0,stale,315,2025-01-21,0,0.0,0,new,2025-12-05 23:32:41.059097
0cdf2855,"3000 Gap Factory St, Grapevine TX",other,,D,10.0,stale,375,2024-11-22,0,0.0,0,new,2025-12-05 23:32:41.036962
4b2abbcf,"309 S Main St., Grapevine TX",other,,D,10.0,stale,389,2024-11-08,0,0.0,0,new,2025-12-05 23:32:41.015515
603ee820,"700 Briana Ct., Grapevine TX",other,,D,10.0,stale,385,2024-11-12,0,0.0,0,new,2025-12-05 23:32:40.998399
2969e774,"2139 Ridge Ln., Grapevine TX",other,,D,10.0,stale,386,2024-11-11,0,0.0,0,new,2025-12-05 23:32:40.983586
37022377,"3852 Lakeway Jerry St, Grapevine TX",other,,D,10.0,stale,390,2024-11-07,0,0.0,0,new,2025-12-05 23:32:40.969290
1eeb6084,"2 stage st, Grapevine TX",other,,D,10.0,stale,391,2024-11-06,0,0.0,0,new,2025-12-05 23:32:40.950072
5adcbb02,"516 Dooley Ct., Grapevine TX",other,,D,10.0,stale,390,2024-11-07,0,0.0,0,new,2025-12-05 23:32:40.926057
d77fabf6,"2645 Eagle Dr., Grapevine TX",other,,D,10.0,stale,390,2024-11-07,0,0.0,0,new,2025-12-05 23:32:40.906671
d66dfcb3,"325 S Main St., Grapevine TX",other,,D,10.0,stale,392,2024-11-05,0,0.0,0,new,2025-12-05 23:32:40.886218
0078a6a3,"1005 E St, Grapevine TX",other,,D,10.0,stale,378,2024-11-19,0,0.0,0,new,2025-12-05 23:32:40.869347
1f5a3c85,"854 E Wall St., Grapevine TX",other,,D,10.0,stale,386,2024-11-11,0,0.0,0,new,2025-12-05 23:32:40.855052
383d07c1,"314 S Main St., Grapevine TX",other,,D,10.0,stale,383,2024-11-14,0,0.0,0,new,2025-12-05 23:32:40.836727
a878b58b,"198 N Main St., Grapevine TX",other,,D,10.0,stale,391,2024-11-06,0,0.0,0,new,2025-12-05 23:32:40.822797
7c2c8b2d,"3542 Marsh Ln., Grapevine TX",other,,D,10.0,stale,382,2024-11-15,0,0.0,0,new,2025-12-05 23:32:40.806554
8322f02b,"3316 mercury Dr., Grapevine TX",other,,D,10.0,stale,398,2024-10-30,0,0.0,0,new,2025-12-05 23:32:40.783473
d0705413,"2545 Springhill Jerry St, Grapevine TX",other,,D,10.0,stale,398,2024-10-30,0,0.0,0,new,2025-12-05 23:32:40.722108
67c0408a,"3105 Tate Ave., Grapevine TX",other,,D,10.0,stale,400,2024-10-28,0,0.0,0,new,2025-12-05 23:32:40.705547
e39f2303,"3915 Meadow ELECTRA PL, Grapevine TX",other,,D,10.0,stale,399,2024-10-29,0,0.0,0,new,2025-12-05 23:32:40.686969
affed1ef,"3 Seer Hill Dr., Grapevine TX",other,,D,10.0,stale,400,2024-10-28,0,0.0,0,new,2025-12-05 23:32:40.670259
ee6f503c,"1210 Pine St., Grapevine TX",other,,D,10.0,stale,391,2024-11-06,0,0.0,0,new,2025-12-05 23:32:40.653539
88730421,"3461 Blueberry Jeffrey St, Grapevine TX",other,,D,10.0,stale,400,2024-10-28,0,0.0,0,new,2025-12-05 23:32:40.639088
e364ebff,"2223 Sierra Dr., Grapevine TX",other,,D,10.0,stale,404,2024-10-24,0,0.0,0,new,2025-12-05 23:32:40.623811
20018e38,"825 Beverly Dr., Grapevine TX",other,,D,10.0,stale,400,2024-10-28,0,0.0,0,new,2025-12-05 23:32:40.590253
0e48adb8,"2107 Sierra Dr., Grapevine TX",other,,D,10.0,stale,406,2024-10-22,0,0.0,0,new,2025-12-05 23:32:40.571809
b9793de2,"301 W St, Grapevine TX",other,,D,10.0,stale,400,2024-10-28,0,0.0,0,new,2025-12-05 23:32:40.555546
11fa09d2,"223 E Wall St., Grapevine TX",other,,D,10.0,stale,407,2024-10-21,0,0.0,0,new,2025-12-05 23:32:40.539090
9a2ced28,"2987 SF Lake Dr., Grapevine TX",other,,D,10.0,stale,398,2024-10-30,0,0.0,0,new,2025-12-05 23:32:40.480593
5c6e6c02,"1913 Rose Ct., Grapevine TX",other,,D,10.0,stale,410,2024-10-18,0,0.0,0,new,2025-12-05 23:32:40.463181
29b6a26a,"110 Ave., Grapevine TX",other,,D,10.0,stale,411,2024-10-17,0,0.0,0,new,2025-12-05 23:32:40.445093
4ad72245,"5 ton gas Meadow Ln., Grapevine TX",other,,D,10.0,stale,410,2024-10-18,0,0.0,0,new,2025-12-05 23:32:40.403953
5f2f2b87,"703 Cory St., Grapevine TX",other,,D,10.0,stale,412,2024-10-16,0,0.0,0,new,2025-12-05 23:32:40.384240
1f235dbe,"701 Cory St., Grapevine TX",other,,D,10.0,stale,412,2024-10-16,0,0.0,0,new,2025-12-05 23:32:40.367390
667accd1,"001656 Hwy., Grapevine TX",other,,D,10.0,stale,406,2024-10-22,0,0.0,0,new,2025-12-05 23:32:40.353853
17e3be45,"2059 W St, Grapevine TX",other,,D,10.0,stale,204,2025-05-12,0,0.0,0,new,2025-12-05 23:32:40.336535
1d8dbe85,"1224 Pine St., Grapevine TX",other,,D,10.0,stale,411,2024-10-17,0,0.0,0,new,2025-12-05 23:32:40.294265
6938fa18,"2624 Flameleaf Sean St, Grapevine TX",other,,D,10.0,stale,418,2024-10-10,0,0.0,0,new,2025-12-05 23:32:40.260088
a1b2de60,"4 ton Hwy., Grapevine TX",other,,D,10.0,stale,418,2024-10-10,0,0.0,0,new,2025-12-05 23:32:40.245219
dd5e055d,"4808 Taylor Ln., Grapevine TX",other,,D,10.0,stale,419,2024-10-09,0,0.0,0,new,2025-12-05 23:32:40.228050
064deee1,"4 SF Residence Meadow Ln., Grapevine TX",other,,D,10.0,stale,383,2024-11-14,0,0.0,0,new,2025-12-05 23:32:40.213151
93a002e4,"121 Hwy and Dr., Grapevine TX",other,,D,10.0,stale,420,2024-10-08,0,0.0,0,new,2025-12-05 23:32:40.192993
8f9daaf9,"3145 Joyce Ct., Grapevine TX",other,,D,10.0,stale,418,2024-10-10,0,0.0,0,new,2025-12-05 23:32:40.175414
6cd4aea7,"1206 Cir, Grapevine TX",other,,D,10.0,stale,412,2024-10-16,0,0.0,0,new,2025-12-05 23:32:40.144325
583c0523,"003223 Pkwy., Grapevine TX",other,,D,10.0,stale,419,2024-10-09,0,0.0,0,new,2025-12-05 23:32:40.131960
25ec7d3e,"1904 North Jeffrey St, Grapevine TX",other,,D,10.0,stale,418,2024-10-10,0,0.0,0,new,2025-12-05 23:32:40.114657
402fa342,"220 for New Rd., Grapevine TX",other,,D,10.0,stale,364,2024-12-03,0,0.0,0,new,2025-12-05 23:32:40.070241
d68176f9,"4 SF Residence Dr., Grapevine TX",other,,D,10.0,stale,418,2024-10-10,0,0.0,0,new,2025-12-05 23:32:40.052596
45eb7938,"2080 SF Springbrook Ct., Grapevine TX",other,,D,10.0,stale,425,2024-10-03,0,0.0,0,new,2025-12-05 23:32:40.035603
c7b1293d,"3328 Spruce Matthew St, Grapevine TX",other,,D,10.0,stale,393,2024-11-04,0,0.0,0,new,2025-12-05 23:32:40.018507
7cda1407,"1053 Jerry St, Grapevine TX",other,,D,10.0,stale,426,2024-10-02,0,0.0,0,new,2025-12-05 23:32:40.005036
2c36e863,"1538 Overlook Brian St, Grapevine TX",other,,D,10.0,stale,426,2024-10-02,0,0.0,0,new,2025-12-05 23:32:39.991402
47b019a5,"1041 W St, Grapevine TX",other,,D,10.0,stale,428,2024-09-30,0,0.0,0,new,2025-12-05 23:32:39.959904
5d42f863,"1031 W St, Grapevine TX",other,,D,10.0,stale,428,2024-09-30,0,0.0,0,new,2025-12-05 23:32:39.934748
da43657f,"2025 Pkwy., Grapevine TX",other,,D,10.0,stale,428,2024-09-30,0,0.0,0,new,2025-12-05 23:32:39.916865
6dc64948,"24 Pkwy., Grapevine TX",other,,D,10.0,stale,428,2024-09-30,0,0.0,0,new,2025-12-05 23:32:39.897342
817fc70b,"523 S Main St., Grapevine TX",other,,D,10.0,stale,431,2024-09-27,0,0.0,0,new,2025-12-05 23:32:39.862939
f487fc44,"308 Drexel Dr., Grapevine TX",other,,D,10.0,stale,433,2024-09-25,0,0.0,0,new,2025-12-05 23:32:39.753721
345a489a,"2914 Cripple Karin St, Grapevine TX",other,,D,10.0,stale,406,2024-10-22,0,0.0,0,new,2025-12-05 23:32:39.726151
28261361,"2024 Champion Dr., Grapevine TX",other,,D,10.0,stale,427,2024-10-01,0,0.0,0,new,2025-12-05 23:32:39.710678
f09b584e,"3316 Red Bird RAMOS ST, Grapevine TX",other,,D,10.0,stale,435,2024-09-23,0,0.0,0,new,2025-12-05 23:32:39.689756
970f5579,"225 N St, Grapevine TX",other,,D,10.0,stale,435,2024-09-23,0,0.0,0,new,2025-12-05 23:32:39.672685
f9fd0274,"422 Jones St., Grapevine TX",other,,D,10.0,stale,435,2024-09-23,0,0.0,0,new,2025-12-05 23:32:39.658810
642119a0,"538 only Pkwy., Grapevine TX",other,,D,10.0,stale,413,2024-10-15,0,0.0,0,new,2025-12-05 23:32:39.604889
fda32750,"330 S Main St., Grapevine TX",other,,D,10.0,stale,441,2024-09-17,0,0.0,0,new,2025-12-05 23:32:39.591191
caf91f58,"2322 Dove St, Grapevine TX",other,,D,10.0,stale,441,2024-09-17,0,0.0,0,new,2025-12-05 23:32:39.576975
fbba38c9,"565 Dove Jerry St, Grapevine TX",other,,D,10.0,stale,442,2024-09-16,0,0.0,0,new,2025-12-05 23:32:39.532814
45da77f7,"3607 Park Ct., Grapevine TX",other,,D,10.0,stale,442,2024-09-16,0,0.0,0,new,2025-12-05 23:32:39.512692
04081fe8,"1007 Lavon Dr., Grapevine TX",other,,D,10.0,stale,445,2024-09-13,0,0.0,0,new,2025-12-05 23:32:39.496150
74bc8037,"3000 Dot Dot Bang St, Grapevine TX",other,,D,10.0,stale,442,2024-09-16,0,0.0,0,new,2025-12-05 23:32:39.482738
bbda935b,"1998 Loop Rd., Grapevine TX",other,,D,10.0,stale,425,2024-10-03,0,0.0,0,new,2025-12-05 23:32:39.465997
5700b88d,"5213 Fairmount St, Grapevine TX",other,,D,10.0,stale,438,2024-09-20,0,0.0,0,new,2025-12-05 23:32:39.453520
b6b95cc3,"64 stating work Dr., Grapevine TX",other,,D,10.0,stale,447,2024-09-11,0,0.0,0,new,2025-12-05 23:32:39.439805
f75c4214,"4112 Grace Ln., Grapevine TX",other,,D,10.0,stale,447,2024-09-11,0,0.0,0,new,2025-12-05 23:32:39.377296
0ce276c0,"3 shingle with Chatsworth Dr., Grapevine TX",other,,D,10.0,stale,441,2024-09-17,0,0.0,0,new,2025-12-05 23:32:39.355628
7d7f77e3,"861 Wildwood Francis Catholic Church St,, Grapevine TX",other,,D,10.0,stale,449,2024-09-09,0,0.0,0,new,2025-12-05 23:32:39.336340
3704bf48,"002395 Finsh Pkwy., Grapevine TX",other,,D,10.0,stale,449,2024-09-09,0,0.0,0,new,2025-12-05 23:32:39.318763
92e84bba,"3322 Marsh Ln., Grapevine TX",other,,D,10.0,stale,452,2024-09-06,0,0.0,0,new,2025-12-05 23:32:39.303448
541b744b,"531 Blair Jeffrey St, Grapevine TX",other,,D,10.0,stale,449,2024-09-09,0,0.0,0,new,2025-12-05 23:32:39.288093
b6180416,"2 kW Creek Dr., Grapevine TX",other,,D,10.0,stale,411,2024-10-17,0,0.0,0,new,2025-12-05 23:32:39.255966
31d12368,"24 Meadow Dr., Grapevine TX",other,,D,10.0,stale,454,2024-09-04,0,0.0,0,new,2025-12-05 23:32:39.242689
1319ca92,"219 Blevins St., Grapevine TX",other,,D,10.0,stale,454,2024-09-04,0,0.0,0,new,2025-12-05 23:32:39.229190
812ca2d1,"616 S Main St., Grapevine TX",other,,D,10.0,stale,454,2024-09-04,0,0.0,0,new,2025-12-05 23:32:39.216659
e01c3958,"25 linear Blvd., Grapevine TX",other,,D,10.0,stale,446,2024-09-12,0,0.0,0,new,2025-12-05 23:32:39.204234
46d6f9bc,"319 S Main St., Grapevine TX",other,,D,10.0,stale,442,2024-09-16,0,0.0,0,new,2025-12-05 23:32:39.188998
c459ca52,"623 Drexel Dr., Grapevine TX",other,,D,10.0,stale,455,2024-09-03,0,0.0,0,new,2025-12-05 23:32:39.173824
890cc596,"1421 Savannah Dr, Grapevine TX",other,,D,10.0,stale,454,2024-09-04,0,0.0,0,new,2025-12-05 23:32:39.132203
21daac78,"840 Lovers Ln., Grapevine TX",other,,D,10.0,stale,455,2024-09-03,0,0.0,0,new,2025-12-05 23:32:39.114269
ddb5182d,"000206 Pkwy., Grapevine TX",other,,D,10.0,stale,439,2024-09-19,0,0.0,0,new,2025-12-05 23:32:39.093635
8fd5d214,"906 Jean St., Grapevine TX",other,,D,10.0,stale,460,2024-08-29,0,0.0,0,new,2025-12-05 23:32:39.073877
717bd1e6,"4 Woods Ave., Grapevine TX",other,,D,10.0,stale,460,2024-08-29,0,0.0,0,new,2025-12-05 23:32:39.048881
94017ac9,"1401 W St, Grapevine TX",other,,D,10.0,stale,461,2024-08-28,0,0.0,0,new,2025-12-05 23:32:39.033138
05d9d00e,"2045 W St, Grapevine TX",other,,D,10.0,stale,426,2024-10-02,0,0.0,0,new,2025-12-05 23:32:39.017699
69f88c02,"240 Tate Ave., Grapevine TX",other,,D,10.0,stale,462,2024-08-27,0,0.0,0,new,2025-12-05 23:32:38.993966
cca047d6,"1310 Ball St., Grapevine TX",other,,D,10.0,stale,449,2024-09-09,0,0.0,0,new,2025-12-05 23:32:38.981004
ec120ca8,"701 Briana Ct., Grapevine TX",other,,D,10.0,stale,462,2024-08-27,0,0.0,0,new,2025-12-05 23:32:38.964922
cde7e766,"3501 Billy Way, Grapevine TX",other,,D,10.0,stale,463,2024-08-26,0,0.0,0,new,2025-12-05 23:32:38.941895
64601bf1,"861 Lovers Ln., Grapevine TX",other,,D,10.0,stale,461,2024-08-28,0,0.0,0,new,2025-12-05 23:32:38.917921
8ca1828b,"2 Point Dr., Grapevine TX",other,,D,10.0,stale,462,2024-08-27,0,0.0,0,new,2025-12-05 23:32:38.885712
c28f31a0,"2717 Mesquite Jerry St, Grapevine TX",other,,D,10.0,stale,467,2024-08-22,0,0.0,0,new,2025-12-05 23:32:38.860154
7212c780,"1247 Ball St., Grapevine TX",other,,D,10.0,stale,468,2024-08-21,0,0.0,0,new,2025-12-05 23:32:38.843717
8292794a,"1724 Altacrest Jerry St, Grapevine TX",other,,D,10.0,stale,474,2024-08-15,0,0.0,0,new,2025-12-05 23:32:38.761341
1f60898a,"1807 Jerry St, Grapevine TX",other,,D,10.0,stale,475,2024-08-14,0,0.0,0,new,2025-12-05 23:32:38.710708
d54f8900,"2603 Eagle Dr., Grapevine TX",other,,D,10.0,stale,480,2024-08-09,0,0.0,0,new,2025-12-05 23:32:38.624647
f7ca7064,"2605 Eagle Dr., Grapevine TX",other,,D,10.0,stale,480,2024-08-09,0,0.0,0,new,2025-12-05 23:32:38.603171
